Id,type,label,Parent
5665,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/protobuf/src/test/java/org/apache/avro/protobuf/noopt/Test.registerAllExtensions,5663
5666,Variable,D:/LearningFile/projects/FCHE/example/avro/lang/java/protobuf/src/test/java/org/apache/avro/protobuf/noopt/Test.internal_static_org_apache_avro_protobuf_noopt_Foo_descriptor,5663
5667,Variable,D:/LearningFile/projects/FCHE/example/avro/lang/java/protobuf/src/test/java/org/apache/avro/protobuf/noopt/Test.internal_static_org_apache_avro_protobuf_noopt_Foo_fieldAccessorTable,5663
5668,Variable,D:/LearningFile/projects/FCHE/example/avro/lang/java/protobuf/src/test/java/org/apache/avro/protobuf/noopt/Test.internal_static_org_apache_avro_protobuf_noopt_M_descriptor,5663
5669,Variable,D:/LearningFile/projects/FCHE/example/avro/lang/java/protobuf/src/test/java/org/apache/avro/protobuf/noopt/Test.internal_static_org_apache_avro_protobuf_noopt_M_fieldAccessorTable,5663
5670,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/protobuf/src/test/java/org/apache/avro/protobuf/noopt/Test.getDescriptor,5663
5671,Variable,D:/LearningFile/projects/FCHE/example/avro/lang/java/protobuf/src/test/java/org/apache/avro/protobuf/noopt/Test.descriptor,5663
5672,Package,protobuf,-1
5673,Class,D:/LearningFile/projects/FCHE/example/avro/lang/java/protobuf/src/test/java/org/apache/avro/protobuf/TestProtobuf.java,5672
5674,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/protobuf/src/test/java/org/apache/avro/protobuf/TestProtobuf.testMessage,5673
5675,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/protobuf/src/test/java/org/apache/avro/protobuf/TestProtobuf.testMessageWithEmptyArray,5673
5676,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/protobuf/src/test/java/org/apache/avro/protobuf/TestProtobuf.testEmptyArray,5673
5677,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/protobuf/src/test/java/org/apache/avro/protobuf/TestProtobuf.testNestedEnum,5673
5678,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/protobuf/src/test/java/org/apache/avro/protobuf/TestProtobuf.testNestedClassNamespace,5673
5679,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/protobuf/src/test/java/org/apache/avro/protobuf/TestProtobuf.testClassNamespaceInMultipleFiles,5673
5680,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/protobuf/src/test/java/org/apache/avro/protobuf/TestProtobuf.testGetNonRepeatedSchemaWithLogicalType,5673
5681,Class,D:/LearningFile/projects/FCHE/example/avro/lang/java/protobuf/src/test/java/org/apache/avro/protobuf/TestProtoConversions.java,5672
5682,Variable,D:/LearningFile/projects/FCHE/example/avro/lang/java/protobuf/src/test/java/org/apache/avro/protobuf/TestProtoConversions.TIMESTAMP_MILLIS_SCHEMA,5681
5683,Variable,D:/LearningFile/projects/FCHE/example/avro/lang/java/protobuf/src/test/java/org/apache/avro/protobuf/TestProtoConversions.TIMESTAMP_MICROS_SCHEMA,5681
5684,Variable,D:/LearningFile/projects/FCHE/example/avro/lang/java/protobuf/src/test/java/org/apache/avro/protobuf/TestProtoConversions.Jan_2_1900_3_4_5_678,5681
5685,Variable,D:/LearningFile/projects/FCHE/example/avro/lang/java/protobuf/src/test/java/org/apache/avro/protobuf/TestProtoConversions.May_28_2015_21_46_53_221,5681
5686,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/protobuf/src/test/java/org/apache/avro/protobuf/TestProtoConversions.createSchemas,5681
5687,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/protobuf/src/test/java/org/apache/avro/protobuf/TestProtoConversions.testTimestampMillisConversion,5681
5688,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/protobuf/src/test/java/org/apache/avro/protobuf/TestProtoConversions.testTimestampMicrosConversion,5681
5689,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/protobuf/src/test/java/org/apache/avro/protobuf/TestProtoConversions.testTimestampMillisConversionSecondsLowerLimit,5681
5690,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/protobuf/src/test/java/org/apache/avro/protobuf/TestProtoConversions.testTimestampMillisConversionSecondsUpperLimit,5681
5691,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/protobuf/src/test/java/org/apache/avro/protobuf/TestProtoConversions.testTimestampMicrosConversionSecondsLowerLimit,5681
5692,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/protobuf/src/test/java/org/apache/avro/protobuf/TestProtoConversions.testTimestampMicrosConversionSecondsUpperLimit,5681
5693,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/protobuf/src/test/java/org/apache/avro/protobuf/TestProtoConversions.testDynamicSchemaWithDateTimeConversion,5681
5694,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/protobuf/src/test/java/org/apache/avro/protobuf/TestProtoConversions.testDynamicSchemaWithDateTimeMicrosConversion,5681
5695,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/protobuf/src/test/java/org/apache/avro/protobuf/TestProtoConversions.getReflectedSchemaByName,5681
5696,Package,thrift,-1
5697,Class,D:/LearningFile/projects/FCHE/example/avro/lang/java/thrift/src/main/java/org/apache/avro/thrift/ThriftData.java,5696
5698,Variable,D:/LearningFile/projects/FCHE/example/avro/lang/java/thrift/src/main/java/org/apache/avro/thrift/ThriftData.THRIFT_TYPE,5697
5699,Variable,D:/LearningFile/projects/FCHE/example/avro/lang/java/thrift/src/main/java/org/apache/avro/thrift/ThriftData.THRIFT_PROP,5697
5700,Variable,D:/LearningFile/projects/FCHE/example/avro/lang/java/thrift/src/main/java/org/apache/avro/thrift/ThriftData.INSTANCE,5697
5701,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/thrift/src/main/java/org/apache/avro/thrift/ThriftData.get,5697
5702,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/thrift/src/main/java/org/apache/avro/thrift/ThriftData.createDatumReader,5697
5703,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/thrift/src/main/java/org/apache/avro/thrift/ThriftData.createDatumWriter,5697
5704,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/thrift/src/main/java/org/apache/avro/thrift/ThriftData.setField,5697
5705,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/thrift/src/main/java/org/apache/avro/thrift/ThriftData.getField,5697
5706,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/thrift/src/main/java/org/apache/avro/thrift/ThriftData.setField,5697
5707,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/thrift/src/main/java/org/apache/avro/thrift/ThriftData.getField,5697
5708,Variable,D:/LearningFile/projects/FCHE/example/avro/lang/java/thrift/src/main/java/org/apache/avro/thrift/ThriftData.fieldCache,5697
5709,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/thrift/src/main/java/org/apache/avro/thrift/ThriftData.getRecordState,5697
5710,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/thrift/src/main/java/org/apache/avro/thrift/ThriftData.getSchemaName,5697
5711,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/thrift/src/main/java/org/apache/avro/thrift/ThriftData.isRecord,5697
5712,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/thrift/src/main/java/org/apache/avro/thrift/ThriftData.isEnum,5697
5713,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/thrift/src/main/java/org/apache/avro/thrift/ThriftData.getEnumSchema,5697
5714,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/thrift/src/main/java/org/apache/avro/thrift/ThriftData.isBytes,5697
5715,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/thrift/src/main/java/org/apache/avro/thrift/ThriftData.newRecord,5697
5716,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/thrift/src/main/java/org/apache/avro/thrift/ThriftData.getRecordSchema,5697
5717,Variable,D:/LearningFile/projects/FCHE/example/avro/lang/java/thrift/src/main/java/org/apache/avro/thrift/ThriftData.schemaCache,5697
5718,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/thrift/src/main/java/org/apache/avro/thrift/ThriftData.getSchema,5697
5719,Variable,D:/LearningFile/projects/FCHE/example/avro/lang/java/thrift/src/main/java/org/apache/avro/thrift/ThriftData.NULL,5697
5720,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/thrift/src/main/java/org/apache/avro/thrift/ThriftData.getSchema,5697
5721,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/thrift/src/main/java/org/apache/avro/thrift/ThriftData.nullable,5697
5722,Class,D:/LearningFile/projects/FCHE/example/avro/lang/java/thrift/src/main/java/org/apache/avro/thrift/ThriftDatumReader.java,5696
5723,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/thrift/src/main/java/org/apache/avro/thrift/ThriftDatumReader.createEnum,5722
5724,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/thrift/src/main/java/org/apache/avro/thrift/ThriftDatumReader.readInt,5722
5725,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/thrift/src/main/java/org/apache/avro/thrift/ThriftDatumReader.newArray,5722
5726,Class,D:/LearningFile/projects/FCHE/example/avro/lang/java/thrift/src/main/java/org/apache/avro/thrift/ThriftDatumWriter.java,5696
5727,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/thrift/src/main/java/org/apache/avro/thrift/ThriftDatumWriter.writeBytes,5726
5728,Variable,D:/LearningFile/projects/FCHE/example/avro/lang/java/thrift/src/test/java/org/apache/avro/thrift/test/E.value,0
5729,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/thrift/src/test/java/org/apache/avro/thrift/test/E.getValue,0
5730,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/thrift/src/test/java/org/apache/avro/thrift/test/E.findByValue,0
5731,Package,test,-1
5732,Class,D:/LearningFile/projects/FCHE/example/avro/lang/java/thrift/src/test/java/org/apache/avro/thrift/test/Error.java,5731
5733,Variable,D:/LearningFile/projects/FCHE/example/avro/lang/java/thrift/src/test/java/org/apache/avro/thrift/test/Error.STRUCT_DESC,5732
5734,Variable,D:/LearningFile/projects/FCHE/example/avro/lang/java/thrift/src/test/java/org/apache/avro/thrift/test/Error.MESSAGE_FIELD_DESC,5732
5735,Variable,D:/LearningFile/projects/FCHE/example/avro/lang/java/thrift/src/test/java/org/apache/avro/thrift/test/Error.schemes,5732
5736,Variable,D:/LearningFile/projects/FCHE/example/avro/lang/java/thrift/src/test/java/org/apache/avro/thrift/test/Error.message,5732
5737,Variable,D:/LearningFile/projects/FCHE/example/avro/lang/java/thrift/src/test/java/org/apache/avro/thrift/test/Error.metaDataMap,5732
5738,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/thrift/src/test/java/org/apache/avro/thrift/test/Error.deepCopy,5732
5739,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/thrift/src/test/java/org/apache/avro/thrift/test/Error.clear,5732
5740,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/thrift/src/test/java/org/apache/avro/thrift/test/Error.getMessage,5732
5741,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/thrift/src/test/java/org/apache/avro/thrift/test/Error.setMessage,5732
5742,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/thrift/src/test/java/org/apache/avro/thrift/test/Error.unsetMessage,5732
5743,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/thrift/src/test/java/org/apache/avro/thrift/test/Error.isSetMessage,5732
5744,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/thrift/src/test/java/org/apache/avro/thrift/test/Error.setMessageIsSet,5732
5745,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/thrift/src/test/java/org/apache/avro/thrift/test/Error.setFieldValue,5732
5746,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/thrift/src/test/java/org/apache/avro/thrift/test/Error.getFieldValue,5732
5747,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/thrift/src/test/java/org/apache/avro/thrift/test/Error.isSet,5732
5748,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/thrift/src/test/java/org/apache/avro/thrift/test/Error.equals,5732
5749,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/thrift/src/test/java/org/apache/avro/thrift/test/Error.equals,5732
5750,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/thrift/src/test/java/org/apache/avro/thrift/test/Error.hashCode,5732
5751,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/thrift/src/test/java/org/apache/avro/thrift/test/Error.compareTo,5732
5752,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/thrift/src/test/java/org/apache/avro/thrift/test/Error.fieldForId,5732
5753,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/thrift/src/test/java/org/apache/avro/thrift/test/Error.read,5732
5754,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/thrift/src/test/java/org/apache/avro/thrift/test/Error.write,5732
5755,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/thrift/src/test/java/org/apache/avro/thrift/test/Error.toString,5732
5756,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/thrift/src/test/java/org/apache/avro/thrift/test/Error.validate,5732
5757,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/thrift/src/test/java/org/apache/avro/thrift/test/Error.writeObject,5732
5758,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/thrift/src/test/java/org/apache/avro/thrift/test/Error.readObject,5732
5759,Class,D:/LearningFile/projects/FCHE/example/avro/lang/java/thrift/src/test/java/org/apache/avro/thrift/test/Foo.java,5731
5760,Class,D:/LearningFile/projects/FCHE/example/avro/lang/java/thrift/src/test/java/org/apache/avro/thrift/test/FooOrBar.java,5731
5761,Variable,D:/LearningFile/projects/FCHE/example/avro/lang/java/thrift/src/test/java/org/apache/avro/thrift/test/FooOrBar.STRUCT_DESC,5760
5762,Variable,D:/LearningFile/projects/FCHE/example/avro/lang/java/thrift/src/test/java/org/apache/avro/thrift/test/FooOrBar.FOO_FIELD_DESC,5760
5763,Variable,D:/LearningFile/projects/FCHE/example/avro/lang/java/thrift/src/test/java/org/apache/avro/thrift/test/FooOrBar.BAR_FIELD_DESC,5760
5764,Variable,D:/LearningFile/projects/FCHE/example/avro/lang/java/thrift/src/test/java/org/apache/avro/thrift/test/FooOrBar.metaDataMap,5760
5765,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/thrift/src/test/java/org/apache/avro/thrift/test/FooOrBar.deepCopy,5760
5766,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/thrift/src/test/java/org/apache/avro/thrift/test/FooOrBar.foo,5760
5767,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/thrift/src/test/java/org/apache/avro/thrift/test/FooOrBar.bar,5760
5768,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/thrift/src/test/java/org/apache/avro/thrift/test/FooOrBar.checkType,5760
5769,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/thrift/src/test/java/org/apache/avro/thrift/test/FooOrBar.standardSchemeReadValue,5760
5770,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/thrift/src/test/java/org/apache/avro/thrift/test/FooOrBar.standardSchemeWriteValue,5760
5771,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/thrift/src/test/java/org/apache/avro/thrift/test/FooOrBar.tupleSchemeReadValue,5760
5772,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/thrift/src/test/java/org/apache/avro/thrift/test/FooOrBar.tupleSchemeWriteValue,5760
5773,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/thrift/src/test/java/org/apache/avro/thrift/test/FooOrBar.getFieldDesc,5760
5774,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/thrift/src/test/java/org/apache/avro/thrift/test/FooOrBar.getStructDesc,5760
5775,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/thrift/src/test/java/org/apache/avro/thrift/test/FooOrBar.enumForId,5760
5776,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/thrift/src/test/java/org/apache/avro/thrift/test/FooOrBar.fieldForId,5760
5777,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/thrift/src/test/java/org/apache/avro/thrift/test/FooOrBar.getFoo,5760
5778,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/thrift/src/test/java/org/apache/avro/thrift/test/FooOrBar.setFoo,5760
5779,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/thrift/src/test/java/org/apache/avro/thrift/test/FooOrBar.getBar,5760
5780,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/thrift/src/test/java/org/apache/avro/thrift/test/FooOrBar.setBar,5760
5781,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/thrift/src/test/java/org/apache/avro/thrift/test/FooOrBar.isSetFoo,5760
5782,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/thrift/src/test/java/org/apache/avro/thrift/test/FooOrBar.isSetBar,5760
5783,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/thrift/src/test/java/org/apache/avro/thrift/test/FooOrBar.equals,5760
5784,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/thrift/src/test/java/org/apache/avro/thrift/test/FooOrBar.equals,5760
5785,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/thrift/src/test/java/org/apache/avro/thrift/test/FooOrBar.compareTo,5760
5786,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/thrift/src/test/java/org/apache/avro/thrift/test/FooOrBar.hashCode,5760
5787,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/thrift/src/test/java/org/apache/avro/thrift/test/FooOrBar.writeObject,5760
5788,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/thrift/src/test/java/org/apache/avro/thrift/test/FooOrBar.readObject,5760
5789,Class,D:/LearningFile/projects/FCHE/example/avro/lang/java/thrift/src/test/java/org/apache/avro/thrift/test/Nested.java,5731
5790,Variable,D:/LearningFile/projects/FCHE/example/avro/lang/java/thrift/src/test/java/org/apache/avro/thrift/test/Nested.STRUCT_DESC,5789
5791,Variable,D:/LearningFile/projects/FCHE/example/avro/lang/java/thrift/src/test/java/org/apache/avro/thrift/test/Nested.X_FIELD_DESC,5789
5792,Variable,D:/LearningFile/projects/FCHE/example/avro/lang/java/thrift/src/test/java/org/apache/avro/thrift/test/Nested.schemes,5789
5793,Variable,D:/LearningFile/projects/FCHE/example/avro/lang/java/thrift/src/test/java/org/apache/avro/thrift/test/Nested.x,5789
5794,Variable,D:/LearningFile/projects/FCHE/example/avro/lang/java/thrift/src/test/java/org/apache/avro/thrift/test/Nested.__X_ISSET_ID,5789
5795,Variable,D:/LearningFile/projects/FCHE/example/avro/lang/java/thrift/src/test/java/org/apache/avro/thrift/test/Nested.__isset_bitfield,5789
5796,Variable,D:/LearningFile/projects/FCHE/example/avro/lang/java/thrift/src/test/java/org/apache/avro/thrift/test/Nested.metaDataMap,5789
